util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes
0.0,49,0,2061.0,,12,0,1,0,0.0
0.9999998999999999,34,0,1.464701319,1288.0,3,0,1,0,1.0
0.020347236,66,0,0.193415638,1700.0,4,0,0,0,0.0
0.0336422,70,0,0.22266995,13400.0,19,0,2,0,0.0
0.024418482000000002,45,0,1.004188482,4774.0,7,0,2,0,1.0
0.0,35,0,0.0,334.0,3,0,0,0,0.0
0.168232208,34,0,0.151246303,7100.0,10,0,0,0,2.0
0.633975616,64,0,0.438869666,5201.0,6,0,2,0,0.0
0.04525007,68,0,3727.0,,11,0,2,0,0.0
0.0,37,0,0.088632679,5550.0,3,0,0,0,0.0
0.0,36,0,0.0,5666.0,4,0,0,0,0.0
0.042611061,59,0,0.21571200899999998,10666.0,8,0,1,0,1.0
0.9999998999999999,62,0,2324.0,,6,0,1,0,0.0
0.9999998999999999,55,0,0.0,8200.0,0,0,0,0,0.0
0.048758355999999996,52,0,0.696748351,4243.0,8,0,1,0,2.0
0.024882919,61,0,0.135434025,6600.0,13,0,0,0,1.0
0.476074846,27,0,0.061836352000000004,1600.0,2,0,0,0,0.0
0.052428654000000005,56,0,0.08982584800000001,12000.0,4,0,1,0,0.0
0.9999998999999999,29,0,0.0,1407.0,0,0,0,0,0.0
0.914373762,55,0,0.6727443359999999,7458.0,19,0,2,0,0.0
0.009889727,65,0,0.001170703,13666.0,7,0,0,0,1.0
0.9973585620000001,32,0,0.576167684,6058.0,9,0,2,0,0.0
0.104812048,43,0,0.350122618,5300.0,4,0,1,0,1.0
0.086244183,54,0,0.047181760999999996,3157.0,5,0,0,0,0.0
0.019997334,64,0,1.048804584,5060.0,7,0,4,0,1.0
0.331426257,72,0,0.18269076899999998,6250.0,8,0,0,0,1.0
0.0026128189999999997,70,0,63.0,,3,0,0,0,
0.61282342,63,0,0.07371928400000001,2400.0,8,0,0,0,0.0
0.053064118,47,0,0.28130448199999997,9750.0,8,0,2,0,3.0
0.24898911199999998,64,0,4053.0,0.0,16,0,2,0,0.0
0.0,54,0,0.401240951,2900.0,10,0,1,0,1.0
0.00034998300000000005,57,0,0.443592735,6000.0,5,0,1,0,2.0
1.036592681,40,0,0.48348106399999996,3722.0,5,0,1,0,2.0
0.9999998999999999,41,0,0.042825184,3128.0,0,3,0,0,2.0
0.186022032,36,0,0.12451673099999999,7500.0,7,0,0,0,0.0
0.11188635699999999,40,0,0.45513086799999997,4813.0,22,0,1,1,1.0
0.37195917799999995,62,0,0.464568298,11500.0,18,0,4,0,1.0
0.045669915,59,0,0.071330858,10233.0,5,0,0,0,1.0
0.9768474,65,0,0.333129273,9800.0,8,0,2,0,0.0
0.9999998999999999,53,0,0.632486388,1101.0,2,1,1,0,1.0
0.801735522,65,1,0.23209328199999998,1800.0,6,0,0,0,0.0
0.499961541,49,1,0.37566041200000005,16466.0,8,0,6,0,1.0
0.25134973,31,0,40.0,,4,0,0,0,0.0
0.12261160900000001,46,0,0.512783888,7000.0,9,0,1,0,1.0
0.22669770000000003,30,0,3149.0,,11,0,1,0,0.0
0.09776226,79,1,0.442852491,3070.0,11,0,2,0,1.0
0.029842973999999998,58,0,0.296171048,9166.0,24,0,1,0,2.0
0.9999998999999999,42,0,549.0,,1,1,0,0,0.0
0.248500086,73,0,0.43073789,4417.0,11,0,2,0,0.0
0.179616988,61,0,0.39896089700000004,7313.0,17,0,1,0,0.0
0.13533617,63,0,0.023491633999999997,5916.0,5,0,0,0,0.0
0.056047198,70,0,1083.0,,4,0,1,0,
0.0,95,0,0.0,470.0,2,0,0,0,0.0
0.9999998999999999,44,0,0.530946905,10000.0,7,0,2,0,0.0
0.0024136270000000002,47,0,9.0,,7,0,0,0,0.0
0.00090905,90,0,118.0,,1,0,0,0,
0.004716075,58,0,0.958847737,1700.0,25,0,2,0,0.0
0.303986925,64,0,0.212642473,14300.0,11,0,1,0,1.0
0.017428686000000002,78,0,1462.0,,8,0,1,0,0.0
0.06515761,51,0,0.459416864,5075.0,9,0,2,0,0.0
1.01059788,30,5,0.992458005,2916.0,9,0,2,0,0.0
1.15827707,50,1,0.718715393,4514.0,9,11,1,1,1.0
0.024509595,94,1,225.0,,3,2,0,0,
0.0,59,0,0.027811907,8952.0,4,0,1,0,0.0
0.231024299,65,0,0.310538551,5161.0,5,0,1,0,0.0
0.786069652,31,0,0.123438281,2000.0,2,0,0,0,2.0
0.52761874,61,0,974.0,,7,0,2,0,0.0
0.038994429,67,0,0.00139972,5000.0,6,0,0,0,0.0
0.9999998999999999,66,0,0.057051452999999995,3750.0,1,0,0,0,1.0
0.049194392,53,1,0.597400433,6000.0,15,0,2,0,0.0
0.409876278,56,0,0.37225293200000004,7416.0,7,0,1,0,0.0
0.39785942399999996,56,0,0.5916408360000001,10000.0,18,0,2,0,0.0
1.230842456,27,1,141.0,,8,0,0,1,0.0
0.082929255,57,0,0.224118392,15000.0,13,0,2,0,2.0
0.012364201000000002,79,0,0.07183257900000001,1767.0,9,0,0,0,0.0
0.082577317,76,0,0.371713316,4715.0,21,0,2,0,0.0
0.02691463,50,0,0.40923930799999997,6125.0,7,0,1,0,0.0
0.38537840799999995,31,0,1235.0,,11,0,0,0,
0.058139717,52,0,0.161537865,12900.0,6,0,1,0,1.0
0.004415317,49,0,0.238714925,4917.0,7,0,2,0,2.0
0.08813360199999999,46,0,0.358186011,1300.0,10,0,0,0,4.0
0.0,57,0,0.5684045,8266.0,11,0,2,1,0.0
0.122043055,33,0,0.87906047,2000.0,8,0,1,0,3.0
0.551980392,54,0,0.66863171,3222.0,13,0,1,0,2.0
0.41258741299999996,59,0,0.756481785,3046.0,5,0,1,0,0.0
0.025561987999999997,56,0,10.0,,4,0,0,0,0.0
0.010428075,68,0,251.0,,6,0,1,0,0.0
0.6886455359999999,48,0,0.20755061100000002,5482.0,6,0,0,0,2.0
0.061941117000000004,53,0,4409.0,,6,0,1,0,0.0
0.44238541200000003,41,0,0.936246418,5583.0,14,0,2,0,3.0
0.141638412,53,0,1.425858047,3000.0,9,0,2,0,0.0
0.6953841940000001,45,2,0.41068622299999996,3817.0,6,0,1,1,1.0
0.111456247,52,0,0.223615969,8290.0,19,0,1,0,2.0
0.37144189899999996,68,0,0.32280197899999996,6266.0,19,0,0,0,2.0
0.044192916,56,0,0.29054189199999997,5000.0,10,0,2,0,0.0
0.0,55,0,0.48860455799999997,2500.0,10,0,1,0,1.0
0.12492187699999999,46,0,3333.0,,10,0,2,0,4.0
0.5737387939999999,68,0,0.269268103,5150.0,5,0,1,0,1.0
0.535274582,42,0,0.214447978,4401.0,8,0,0,0,1.0
0.162567988,53,0,0.299888379,8062.0,18,0,1,0,1.0
0.045782397,42,0,0.334063827,7300.0,15,0,2,0,4.0
0.0,49,0,64.0,,12,0,0,0,
0.106507585,42,0,3.1288711289999998,1000.0,9,0,2,0,2.0
0.482852381,53,2,0.516909002,6120.0,6,0,2,1,2.0
0.681221252,52,0,0.069529652,4400.0,1,0,0,0,1.0
0.055180564,35,2,0.271194915,14000.0,6,0,3,0,0.0
0.026324773,48,0,0.141100866,3578.0,7,0,0,0,0.0
0.894105323,47,1,0.435365987,9166.0,12,0,2,0,3.0
0.49330902,38,0,0.259274073,10000.0,15,0,1,0,2.0
0.9999998999999999,31,0,0.0,1000.0,0,1,0,0,1.0
0.919210772,37,1,0.557010236,4200.0,8,2,1,1,3.0
0.052694730999999995,47,0,0.005454545,5499.0,3,0,0,0,0.0
0.260223987,61,0,0.432162239,3500.0,14,0,0,0,0.0
0.099737533,48,0,0.008842753,2600.0,7,0,0,0,2.0
0.22691834600000002,67,0,0.836051502,5824.0,16,0,3,0,0.0
0.797533187,47,0,0.34628229899999996,5688.0,5,0,1,0,2.0
0.997200373,64,0,0.039922657,17583.0,3,0,0,0,0.0
0.81141916,45,0,0.418089525,6500.0,10,0,1,0,1.0
0.0,56,0,0.149395732,11666.0,8,0,1,0,0.0
0.089235225,91,0,0.003166403,12000.0,4,0,0,0,0.0
0.270733536,48,1,0.452276323,5688.0,16,0,2,0,4.0
0.006510349,77,0,0.75043993,6250.0,15,0,1,0,0.0
0.0,53,0,0.140766329,22000.0,7,0,2,0,2.0
0.042950336,76,0,1603.0,,8,0,2,0,0.0
0.189664611,55,0,0.361960784,5099.0,11,0,1,0,1.0
0.021873247000000002,71,0,0.23704103699999998,16667.0,15,0,4,0,0.0
0.370627566,49,0,0.20736876399999998,9200.0,12,0,2,0,2.0
0.024066437000000003,40,0,0.23359580100000002,8000.0,9,0,2,0,1.0
0.479828275,46,1,0.10310719300000001,9300.0,9,0,0,0,0.0
0.9786950729999999,27,2,0.3885,1999.0,5,3,0,1,0.0
0.0,80,0,0.0,1600.0,1,0,0,0,0.0
0.034048298,68,0,0.00342818,5833.0,3,0,0,0,0.0
0.410417805,39,0,0.396044625,1971.0,6,0,0,0,1.0
0.007559066,73,0,0.210282776,5834.0,10,0,1,0,1.0
0.018829308,65,3,1.083983203,5000.0,16,0,2,1,0.0
0.000863543,53,0,0.359867152,9333.0,15,0,2,0,1.0
0.21948054399999997,54,0,3342.0,,17,0,2,0,
0.8361861070000001,49,2,1435.0,,9,0,1,0,0.0
0.9999998999999999,36,0,0.544264679,5500.0,8,0,2,0,0.0
0.5812088129999999,54,0,0.24643839,4000.0,5,0,0,0,2.0
0.08862722199999999,64,0,0.32309322,5663.0,4,0,1,0,1.0
0.0,73,0,89.0,,4,0,0,0,0.0
0.006099085,27,0,0.000560643,5350.0,3,0,0,0,1.0
0.9484694659999999,61,0,2041.0,,4,0,1,0,0.0
0.04846001900000001,60,0,0.429831784,8500.0,16,0,2,0,1.0
0.6076684960000001,64,0,0.65792386,9035.0,9,0,1,0,0.0
0.6916237890000001,45,0,0.56922715,8500.0,17,0,4,0,1.0
0.0,29,0,148.0,,6,0,0,0,1.0
0.84874864,42,0,1.318214543,4166.0,12,0,2,0,2.0
0.0,60,0,0.861982783,3600.0,7,0,1,0,1.0
0.99969988,36,0,0.49431171799999996,8789.0,5,0,2,0,3.0
0.186406921,47,0,0.097887048,15333.0,9,0,2,0,4.0
0.053098765,73,0,31.0,,5,0,0,0,0.0
0.149589483,55,0,0.126218404,6052.0,16,0,0,0,0.0
0.762141262,40,1,0.7368278840000001,3700.0,16,0,2,0,0.0
0.062104211,40,0,0.0040609140000000005,3939.0,2,0,0,0,0.0
0.9999998999999999,31,0,1.236750867,2018.0,2,2,0,0,0.0
0.013342808999999999,71,0,0.318866479,3916.0,15,0,1,0,0.0
0.9999998999999999,38,0,0.5331644560000001,15000.0,5,0,2,0,0.0
0.7484197220000001,49,1,0.374040475,2865.0,7,0,0,0,0.0
0.522293243,64,2,0.183623437,12236.0,11,0,1,0,2.0
0.2028843,40,2,1242.0,,5,0,2,1,
0.121185288,31,0,0.368581027,6250.0,13,0,2,0,2.0
0.361701835,54,0,0.146805244,8466.0,7,0,0,0,0.0
0.012482048,50,3,1282.0,,7,0,1,0,0.0
0.819812823,49,0,0.147475808,13330.0,13,0,0,0,0.0
0.003921976,63,1,0.17652289899999998,6746.0,7,0,2,0,1.0
0.826015471,45,2,1392.0,0.0,10,0,0,0,3.0
0.20722032199999998,55,0,0.569172408,12916.0,35,0,2,0,2.0
0.057257387,49,0,1.4558578569999998,1800.0,11,0,2,0,2.0
0.036358807,67,0,68.0,,5,0,0,0,0.0
0.728988796,62,0,0.558685051,11893.0,8,0,2,0,1.0
0.12162517800000001,37,0,0.575942915,3923.0,8,0,1,0,1.0
0.29162816,52,1,0.261820454,4800.0,7,0,1,0,0.0
0.016386568,89,1,1097.0,,6,0,1,1,
0.00422661,57,0,0.028621156000000002,10341.0,7,0,0,0,3.0
0.012335325,69,0,0.011195522,2500.0,6,0,0,0,0.0
0.962355156,37,1,0.31952874,2800.0,4,0,0,0,0.0
0.9999998999999999,30,3,0.173258004,2123.0,1,1,0,0,0.0
0.946010798,33,0,0.183711245,2160.0,2,0,0,0,0.0
0.098880812,67,0,2071.0,,5,0,2,0,0.0
0.003586749,60,0,17.0,,5,0,0,0,0.0
0.9999998999999999,27,0,0.646425826,1300.0,2,0,0,0,0.0
0.554229498,41,0,0.554776375,6416.0,7,0,3,0,1.0
0.0,38,0,0.55424875,3400.0,5,0,1,0,1.0
0.670043714,43,0,1253.0,,7,0,0,0,0.0
0.912175649,44,1,0.009992314,1300.0,1,0,0,0,0.0
0.9999998999999999,52,0,0.004581424000000001,2400.0,0,1,0,0,0.0
0.13249229699999998,31,0,0.146778435,6083.0,6,0,0,0,2.0
0.00518906,65,0,0.14921781,11633.0,11,0,2,0,1.0
0.336378966,52,0,0.279520647,13100.0,8,0,2,0,2.0
0.156149676,42,0,0.556205803,4100.0,12,0,2,0,1.0
0.121795128,69,0,7.787371134,775.0,8,0,0,0,0.0
0.5197801089999999,54,0,0.09303875800000001,10500.0,9,0,0,0,0.0
0.9999998999999999,53,0,0.428897773,1750.0,5,0,0,0,0.0
0.497075846,51,0,0.408776371,5924.0,19,0,2,0,0.0
0.47841032299999997,52,0,0.41376531299999997,6203.0,19,0,1,0,0.0
0.44474221,50,0,0.145329458,37500.0,7,0,1,1,3.0
0.9760239759999999,31,1,0.036039768,7241.0,2,1,0,0,3.0
0.034745989,82,0,0.015924956,4583.0,8,0,0,0,0.0
0.9854029190000001,50,0,0.335424052,11000.0,4,0,2,0,3.0
0.001439971,69,0,0.21686966,5500.0,8,0,1,0,0.0
0.279988086,25,0,231.0,,2,0,0,0,
0.17203385100000002,31,0,0.275862069,2000.0,8,0,0,0,0.0
0.176309248,47,0,0.072255078,35000.0,11,0,1,0,1.0
0.290157743,29,1,0.009665428,4034.0,3,0,0,2,0.0
0.12019656599999999,61,0,0.240344957,8000.0,8,0,1,0,0.0
0.673918784,60,0,0.420407821,11916.0,17,0,1,0,1.0
0.205434406,50,0,0.034003831,2087.0,3,0,0,0,0.0
0.093152444,67,0,0.14057850300000002,8400.0,13,0,1,0,0.0
0.009073514,40,0,0.323261497,4500.0,5,0,1,0,1.0
0.074850014,28,2,1.821768707,734.0,4,0,1,1,0.0
0.227245405,46,0,0.407434139,5541.0,12,0,1,0,2.0
0.10565511400000001,73,0,0.6769162209999999,2243.0,8,0,1,0,0.0
0.210589947,63,0,0.219618843,12120.0,9,0,1,0,0.0
0.0,60,0,0.184923772,3541.0,6,0,1,0,1.0
0.593567739,26,0,0.045984672000000004,3000.0,4,0,0,0,0.0
0.36349975,69,0,0.501253582,5583.0,11,0,3,0,1.0
0.05581981,70,0,0.127680077,4150.0,14,0,0,0,0.0
0.0,32,0,0.290451591,6000.0,8,0,1,0,2.0
0.139886011,57,0,0.072650522,4500.0,5,0,1,0,2.0
0.29164782699999997,68,0,0.625744626,3860.0,20,0,2,0,0.0
0.968733182,42,0,0.477593616,4886.0,6,0,0,0,2.0
0.126727433,30,0,0.006713327,7000.0,4,0,0,0,0.0
0.0,56,0,2551.0,,10,0,1,0,0.0
0.097864823,55,0,0.268489673,8666.0,5,0,1,0,0.0
0.175139459,26,0,0.078465562,2293.0,3,0,0,0,0.0
0.018677219,75,0,522.0,,13,0,1,0,0.0
0.9999998999999999,22,0,0.0,1400.0,1,0,0,0,0.0
0.039612005,58,0,0.240635641,12333.0,10,0,2,0,2.0
0.027427265,42,0,0.300468436,4482.0,4,0,1,0,3.0
0.029091318999999997,76,0,0.10687830699999999,10394.0,19,0,1,0,0.0
0.143784429,63,1,125.0,,3,0,0,0,
0.505557103,50,2,0.718066543,17191.0,23,0,7,0,2.0
0.9999998999999999,57,0,0.325489282,8583.0,3,0,1,1,3.0
0.002401237,67,0,2.0,,5,0,0,0,0.0
0.0,38,2,0.181927229,2500.0,4,0,0,0,0.0
0.0,45,0,0.313207547,3444.0,9,0,2,0,2.0
0.006119755,80,0,0.0009300160000000001,4300.0,4,0,0,0,0.0
0.046418615999999996,30,0,0.009208103,4343.0,2,0,0,0,2.0
0.0,62,1,114.0,,7,0,0,0,1.0
0.649837809,47,0,0.438150771,2400.0,5,0,1,0,3.0
0.8391071840000001,26,1,0.298350825,2000.0,3,0,0,0,0.0
0.7241369209999999,43,1,0.242074928,5204.0,13,0,0,0,4.0
0.014222047,84,0,0.332242583,4583.0,8,0,1,0,0.0
0.99140172,50,0,0.29334916899999997,3367.0,4,0,0,0,1.0
0.002068252,23,0,0.0,3000.0,2,0,0,0,0.0
0.102376942,61,1,3144.0,,11,1,2,0,0.0
0.0,59,0,0.060698740999999994,8500.0,5,0,0,0,2.0
0.14039990800000002,54,1,0.43492501299999997,5800.0,24,0,2,0,0.0
0.0,60,0,1.089009991,1100.0,12,0,1,0,0.0
0.037187618,64,0,120.0,,10,0,0,0,0.0
0.7157613279999999,61,0,0.426391009,7206.0,32,0,0,0,0.0
0.8442642309999999,41,7,0.93440122,3932.0,10,0,1,0,2.0
0.0,49,0,0.608462542,6900.0,12,0,2,0,0.0
0.9940029990000001,26,1,0.19990005,2000.0,2,0,0,0,0.0
0.542251667,55,0,3286.0,,19,0,1,0,2.0
0.288496598,39,0,0.045614703,10500.0,4,0,0,0,0.0
0.146621334,69,0,2307.0,,6,0,1,0,0.0
0.054644212000000005,41,0,0.323467653,10000.0,11,0,3,0,5.0
0.109544523,37,0,0.45875440700000003,8509.0,5,0,1,0,0.0
0.017851587,68,0,0.01167445,2997.0,6,0,0,0,1.0
0.277946226,37,0,0.75854829,3333.0,11,0,1,0,1.0
0.049864487,33,0,0.391576053,8000.0,17,0,2,0,3.0
0.031142222,45,0,628.0,,8,0,0,0,2.0
0.8844650490000001,37,1,0.44745612100000004,4500.0,6,1,0,0,0.0
0.612193903,44,0,1173.0,,6,0,1,0,0.0
0.184525445,58,0,0.3666837,9784.0,10,0,3,0,0.0
0.057815554000000005,53,0,0.057161903,12000.0,4,0,0,0,4.0
0.266560117,55,1,0.401072249,7833.0,9,0,2,0,0.0
0.116355284,60,0,0.853658537,2500.0,9,0,1,0,1.0
0.208338765,52,0,0.389883699,5416.0,15,0,2,0,1.0
0.0,64,0,9.0,,2,0,0,0,0.0
0.745084972,50,0,0.436441543,4900.0,3,0,1,0,1.0
0.0036537920000000003,83,0,0.233922026,3000.0,14,0,2,0,0.0
0.11702522800000001,45,0,122.0,,2,0,0,0,
0.92118416,52,3,1334.0,,6,0,0,2,0.0
0.045950724000000005,47,0,2910.0,,20,0,1,0,0.0
0.33563503899999997,54,0,0.684336139,7960.0,10,0,1,0,3.0
0.0,33,0,0.37340664799999995,4000.0,7,0,1,0,0.0
0.48466049200000005,52,2,0.87795588,6300.0,13,0,2,0,1.0
0.329087306,47,0,0.74825035,5000.0,17,0,2,0,0.0
0.8241758240000001,45,0,0.130754163,4083.0,6,0,0,0,1.0
0.313622358,60,0,0.362547632,7347.0,12,0,1,0,0.0
0.321512584,50,0,0.554343488,7516.0,17,0,1,0,2.0
0.9283651820000001,71,3,0.39171666299999996,5166.0,15,0,0,0,0.0
0.812413429,37,2,0.37285344600000003,4250.0,6,0,0,0,4.0
0.090932476,58,0,0.32570928600000004,8000.0,11,0,2,0,4.0
0.09220718300000001,33,0,241.0,,10,0,0,0,0.0
0.46153846200000004,28,0,256.0,,3,0,0,0,0.0
0.003274757,77,0,0.09338521400000001,2055.0,4,0,0,0,0.0
0.035940259,65,0,0.15687864199999998,19734.0,12,0,2,0,1.0
0.00876025,66,1,0.00579884,5000.0,10,0,0,0,0.0
0.7977687240000001,59,1,1650.0,,16,0,0,1,0.0
0.212724243,37,0,1353.0,,3,0,1,0,0.0
0.326394671,33,0,482.0,,2,0,0,0,2.0
0.0,37,0,2.448220712,2500.0,6,0,2,0,2.0
0.309593382,46,0,1735.0,,7,0,1,0,3.0
0.0,21,0,0.0,1.0,2,0,0,0,0.0
0.014799408,66,0,0.11591461800000001,3700.0,4,0,0,0,0.0
0.038792395,61,0,0.010494753,2000.0,2,0,0,0,0.0
0.030705977000000002,64,0,53.0,,5,0,0,0,0.0
0.106976012,59,0,0.554243669,5843.0,16,0,3,0,0.0
0.133404732,64,1,0.466796875,3583.0,11,0,1,0,0.0
0.056981841,75,1,0.163166985,11000.0,15,0,1,0,1.0
0.051744455,47,0,0.141248901,5684.0,14,0,0,0,2.0
0.9999998999999999,68,0,1393.0,,6,0,1,0,0.0
0.055143446,60,0,0.213700991,4641.0,9,0,0,0,1.0
0.9999998999999999,53,0,0.811053985,2333.0,9,0,1,0,0.0
0.9999998999999999,60,1,3859.0,,8,0,5,0,0.0
0.01903894,60,0,0.022819396000000002,6660.0,10,0,0,0,0.0
0.9999998999999999,47,0,0.428734647,3500.0,3,0,1,0,0.0
0.026393813999999998,61,0,0.34120559899999997,10500.0,9,0,2,0,1.0
0.058960082000000004,74,0,1067.0,,6,0,1,0,
0.041969947,55,0,0.35711125899999996,9041.0,13,0,2,0,2.0
0.044924637999999996,32,1,0.339932014,5000.0,7,0,1,0,0.0
0.039754158,44,0,0.005310909,4518.0,2,0,0,0,0.0
0.291937295,49,1,0.370838526,11233.0,9,0,2,0,6.0
0.551889622,52,0,0.292356464,8516.0,5,0,2,0,0.0
0.017677755,53,0,705.0,,8,0,1,0,0.0
0.9999998999999999,28,0,0.055692307999999996,3249.0,3,1,0,0,0.0
0.007426360999999999,55,0,0.5908073420000001,6700.0,9,0,3,0,0.0
2.375415282,31,1,0.70100833,2280.0,3,0,1,1,0.0
0.0,64,0,0.439171123,2991.0,5,0,2,0,0.0
0.9999998999999999,30,0,11.0,,2,1,0,0,0.0
0.664941672,43,0,0.13499554800000002,5614.0,5,0,0,0,3.0
0.9999998999999999,34,0,0.120293236,3000.0,1,0,0,0,0.0
0.9515806459999999,54,1,3253.0,,17,0,0,0,0.0
0.003999529,61,0,1182.0,0.0,9,0,2,0,2.0
0.293962569,61,0,1899.0,,8,0,1,0,2.0
0.0,55,0,0.270737638,3700.0,9,0,2,0,0.0
0.9999998999999999,42,3,0.30118443300000003,6500.0,6,0,1,0,1.0
0.203562818,51,0,0.49880024,3333.0,17,0,2,0,0.0
0.5467183729999999,84,2,0.583657588,4625.0,7,0,4,0,0.0
0.16202167,59,0,0.1002999,3000.0,12,0,0,0,0.0
0.09098392,72,2,1087.0,,12,0,1,0,
0.025615312,59,0,0.413643411,3224.0,9,0,0,0,0.0
0.0,62,0,0.0,,3,0,0,0,0.0
0.598016502,56,0,0.298650784,16453.0,21,0,1,0,3.0
0.22505381600000002,63,0,0.050016030999999996,3118.0,5,0,1,0,0.0
0.161455903,45,1,0.13052276599999998,2964.0,9,0,0,0,2.0
0.08416323099999999,78,0,0.873096447,2166.0,11,0,1,0,0.0
0.840570589,49,0,2922.0,,10,0,1,0,2.0
0.0,56,0,2488.0,,9,0,2,0,
0.605809059,74,0,1.569006941,7491.0,27,0,4,0,0.0
0.7074917,65,0,0.5032138270000001,7000.0,5,0,1,0,0.0
0.974882457,37,0,1.049710735,4666.0,11,0,2,0,0.0
0.033703824,37,0,653.0,,8,0,1,0,0.0
0.004811958,86,0,1616.0,,5,0,1,0,
0.07408094700000001,34,0,0.025437965,4166.0,6,0,0,0,0.0
0.014082323,75,0,0.148885111,10000.0,6,0,1,0,0.0
0.509349065,31,0,0.849630074,5000.0,6,0,3,0,0.0
0.481904437,67,1,0.6512110729999999,2889.0,10,0,1,0,0.0
0.0,24,0,0.017052375,820.0,2,0,0,0,0.0
0.034980472,50,1,2598.0,,10,0,2,0,1.0
0.9999998999999999,49,1,0.09007372300000001,66600.0,8,0,1,0,3.0
0.054479635,49,0,0.488688914,8000.0,15,0,2,0,2.0
0.15969684,42,1,3592.0,,10,0,1,0,0.0
0.8807231640000001,45,0,0.41576885399999997,4083.0,4,0,0,0,1.0
0.796524085,36,0,0.294341132,5000.0,7,0,0,0,1.0
0.013282823000000001,70,1,0.198560288,5000.0,17,0,1,0,0.0
0.014803641999999999,30,0,0.18066157800000002,2750.0,7,0,0,0,0.0
0.7403012929999999,52,0,0.27765237,3100.0,3,0,1,0,0.0
0.020120287,48,0,0.166610531,8906.0,9,0,1,0,0.0
0.236754388,52,0,0.43509415100000004,6000.0,15,0,2,0,0.0
0.524305632,47,2,0.369661477,7000.0,18,0,2,0,0.0
0.8239202659999999,57,0,0.006357855999999999,1100.0,2,0,0,0,0.0
0.047997714000000004,88,0,2.567387687,600.0,6,0,1,0,0.0
0.075784843,46,0,11.0,,1,0,0,0,
0.010884835,55,1,29.0,,10,0,0,0,0.0
0.099687296,52,0,0.208958208,5000.0,5,0,0,0,0.0
0.9999998999999999,58,0,0.294117647,4300.0,5,0,1,0,1.0
0.268943475,55,0,0.12732592199999998,8544.0,5,0,0,0,0.0
0.41750434200000003,47,1,0.18904471399999997,15900.0,5,1,1,1,0.0
0.910363487,28,0,0.499451497,6380.0,8,0,2,0,0.0
0.085710204,48,1,0.793655025,3750.0,17,0,1,0,1.0
0.610778443,53,1,0.130115985,7500.0,2,0,1,0,0.0
0.20609877699999998,65,0,0.33824070700000003,8150.0,13,0,3,0,1.0
0.753689012,53,0,3341.0,,8,0,1,0,0.0
0.261424189,48,0,2201.0,,13,0,1,0,2.0
0.27691823600000004,48,0,5350.0,,11,0,1,0,0.0
0.0,65,0,0.566248257,2150.0,12,0,0,0,1.0
0.026673956000000002,64,0,0.433727594,8200.0,9,0,2,0,0.0
0.451584666,43,0,0.426397945,10121.0,5,0,2,0,0.0
0.0,52,2,0.329239711,10666.0,9,0,2,0,0.0
0.893003344,48,0,0.295769079,10115.0,6,0,1,0,3.0
0.026327301,63,0,0.620344703,16593.0,25,0,15,0,1.0
0.26096019800000003,74,0,0.9670164920000001,2000.0,4,0,1,0,0.0
0.048327528,53,0,0.254859398,10134.0,16,0,2,0,2.0
0.567451161,40,0,0.898275431,4000.0,6,0,2,0,0.0
0.008943948,68,0,0.301269873,10000.0,5,0,2,0,0.0
0.558648499,44,0,0.398277056,13000.0,18,0,2,0,2.0
0.19393144,48,0,0.449770015,15000.0,9,0,4,0,2.0
0.0,45,0,0.0,3673.0,3,0,0,1,0.0
0.476809926,42,3,4351.0,,16,0,2,0,0.0
0.98676974,44,0,0.559188847,3944.0,12,0,1,0,1.0
0.09390528699999999,64,0,0.99680064,5000.0,14,0,2,0,0.0
0.9852130170000001,60,0,0.569945625,4045.0,3,1,1,0,0.0
0.32000652,59,1,0.324150189,4500.0,10,0,1,0,1.0
0.9999998999999999,57,0,0.758747698,3800.0,1,0,1,0,0.0
0.184624289,44,1,0.24322522600000002,30000.0,6,0,2,0,0.0
0.0,35,0,0.404707353,4800.0,7,0,1,0,2.0
0.16121695800000002,34,0,0.14119922599999998,5686.0,12,0,0,0,1.0
0.15148931599999998,33,0,0.283659166,5421.0,11,0,0,0,0.0
0.237302874,62,1,0.203394092,7954.0,11,0,0,0,0.0
0.097300082,54,0,0.280850649,10250.0,8,0,1,0,0.0
0.0,83,0,0.0,,4,0,0,0,0.0
0.743965805,35,0,1.56097561,2500.0,6,0,1,0,0.0
0.9999998999999999,46,0,0.0,,0,1,0,0,
0.047031765999999996,40,0,0.24175165,8334.0,6,0,1,0,0.0
0.0,38,0,0.34944968600000004,2543.0,7,0,1,0,0.0
0.006316561,53,1,0.6091976139999999,10393.0,10,0,3,0,3.0
0.003869397,75,0,1.377245509,500.0,10,0,1,0,0.0
0.046041917,65,1,0.37882384,7583.0,10,0,0,0,0.0
0.0,44,0,2.1014626919999997,5400.0,10,0,4,0,1.0
0.884527528,52,0,0.418036332,4623.0,8,0,1,0,0.0
0.127491851,49,1,0.499089555,6040.0,15,0,2,0,1.0
0.006962790999999999,63,0,0.323696583,14250.0,13,0,2,0,3.0
0.0,58,0,1675.0,,6,0,1,0,1.0
